bodyparts_coords,SL_x,SL_y,SR_x,SR_y,EL_x,EL_y,W1_x,W1_y,W2_x,W2_y,B1_x,B1_y,B2_x,B2_y,B3_x,B3_y,B4_x,B4_y,B5_x,B5_y,T1_x,T1_y,T2_x,T2_y,T3_x,T3_y,T4_x,T4_y,T5_x,T5_y,Label
5988,175.2926636,87.16492462,267.9322815,90.72016144,150.5542755,172.4436798,153.5908966,210.4939117,138.5965424,215.917099,167.5435181,228.6824036,150.5154877,232.1353912,138.0369873,234.0008698,129.762207,237.2650452,124.8711929,240.2193604,166.0787506,253.1483154,139.9836121,263.2486877,127.6740723,264.0329895,119.284317,263.9870605,113.0910568,262.0362244,2.0
5989,175.2922211,87.13691711,267.9390259,90.83141327,150.4187012,172.2598877,153.4447327,209.8189392,138.5887909,215.5185547,167.413559,227.4637146,150.1867523,231.3470306,137.9513397,233.7381439,129.6954346,237.3041077,124.6831284,240.7028809,165.8603058,252.179184,139.8572388,263.0145874,127.6570511,264.1413269,118.9151001,264.2976074,113.0404663,262.5394592,2.0
5990,175.3582306,87.08279419,267.8850708,90.78420258,150.4519653,172.0443115,153.1538544,208.9497833,138.3596497,214.8824463,166.7530212,226.1473236,149.3613129,230.268158,137.3592377,232.5971832,129.3187408,236.5978699,124.1024017,240.3671722,164.9000397,250.5660248,138.8908844,261.7760315,127.0802689,263.8007813,118.470871,264.0883484,113.0075607,262.3833008,2.0
5991,175.3517609,87.12366486,267.9566956,90.88630676,150.3157654,171.6914063,152.699234,207.7448883,138.127533,213.9689789,166.0677032,224.15448,148.3388672,228.3722839,136.4956818,231.0567932,129.0597534,235.8731384,123.542717,240.4854279,165.653244,248.5336914,138.054718,259.9451294,126.4371643,263.8322449,118.0643387,264.493866,112.9055023,262.8817139,2.0
5992,175.4472504,87.15901947,268.0171814,90.74583435,150.187439,171.5695801,152.1365204,208.3711243,138.092865,212.7368317,164.3043365,222.6141052,147.3818359,225.8773651,135.9372711,229.1592102,129.1096344,234.4850616,124.22612,240.3345337,164.3331451,246.0809479,137.9263,258.2884216,126.0350266,263.0939941,118.1517639,264.1527405,113.3283539,262.710907,2.0
5993,175.3055878,87.07569885,268.0263672,90.80357361,149.8383179,171.3357849,151.4607239,206.9792175,137.9657745,211.3713989,163.2808685,220.6940613,146.5317535,223.6023407,135.4604492,226.9972992,128.8536377,232.7977295,123.9644547,239.5536804,163.2716675,244.0406799,137.6872406,255.906601,125.7933578,262.3336487,118.4291306,263.9674683,113.6804504,262.7141418,2.0
5994,175.4578094,87.0712738,268.0025024,90.70439911,149.7057343,171.1466217,151.3004913,205.4739227,137.6824493,209.8642883,162.8983917,218.8194122,146.1986389,221.9609375,134.9974365,224.6747894,128.1102753,231.0617523,123.6761169,237.6163177,162.4264374,241.4716949,137.1713104,253.0512543,125.6091232,260.1166687,118.5285416,262.3305054,113.9621811,261.5796204,2.0
5995,175.4007263,87.11988831,267.8933716,90.69915009,149.5349731,170.964859,150.9003143,203.9832458,137.9050293,208.3204498,162.8275757,216.3612366,145.8457642,219.0939178,134.8299561,222.0755615,128.7648315,228.1080475,124.0641861,235.5512543,161.9286652,238.4012146,136.3244781,249.1558685,125.2814713,257.458374,118.6905212,260.2092285,114.3236847,260.2389526,2.0
5996,175.3934479,87.18057251,267.9940491,90.78421783,149.5234528,170.5082703,151.0641479,202.4440002,137.6968384,209.5062866,163.4754791,216.0693817,145.668045,216.0837555,134.9277344,219.0825958,129.0005188,224.4230347,123.6223602,232.1851044,161.9761353,234.3214722,137.2629242,245.368515,126.8852158,253.9250946,118.6726379,256.7943115,114.2960052,258.2809448,2.0
5997,175.4496002,87.12619781,267.9197388,90.59933472,149.6081696,170.0870972,150.779892,200.7784271,138.1425629,207.6434631,163.2090454,213.3577118,145.4105835,214.5665283,134.5315247,216.2120819,128.0209656,223.1121368,123.690918,229.8164673,161.9772797,232.0279388,136.4065704,242.3816376,126.7917023,250.5556488,118.8808975,253.8795319,114.0954666,256.5133972,2.0
5998,175.3597412,87.14122772,267.9140625,90.58694458,149.8596649,169.4307404,150.6653748,198.5138397,137.7020111,205.3072205,162.6650543,209.5610352,145.0778046,210.0710907,134.3186798,214.9108734,128.1997528,220.2482758,124.1021423,227.3882599,161.1081543,228.3999329,135.6004333,237.8582764,126.1637802,246.0156708,119.0154724,249.976059,115.0526276,251.0804291,2.0
5999,175.3471985,87.04766083,268.0172729,90.59107208,150.0642242,169.1983948,150.5950317,195.5553894,137.5906067,201.9733124,161.8530121,206.9707489,144.0666199,206.2457428,133.9794006,211.2287292,126.5407104,218.4892578,123.2476807,223.5932007,160.723587,224.8436127,136.3378601,231.1060028,126.66745,238.8538208,118.507515,243.0661469,114.7912216,245.6882477,2.0
6000,175.3364563,86.99562073,268.0827026,90.61512756,149.6935577,169.1246033,149.725769,191.6940002,137.0525208,197.7084808,161.2094421,202.8824463,143.9384308,201.9684753,133.4213104,207.0942078,126.0516815,214.3060455,123.3138733,219.7427063,160.0552063,217.9204712,137.2431488,225.2524567,128.1308136,233.2816162,121.6252441,236.1338959,117.0286789,240.0471039,2.0
6001,175.7119293,86.75053406,268.1512146,90.9009552,149.3742371,168.5816345,150.3947601,189.5751953,137.3646088,194.0877838,162.7107239,198.4632568,143.2129211,198.262619,133.4206085,201.9252319,125.8598175,209.6085815,122.4518433,216.2774353,159.9156189,213.2038422,137.8425903,219.5717468,127.5665359,228.6167603,118.7216415,231.4508057,116.0185013,233.9287415,2.0
6002,175.7354889,86.61637878,268.2518921,90.83953857,148.5227356,168.0271454,149.3066254,184.9827881,137.2532349,193.5833893,161.4768372,194.0570221,143.1408997,192.7975311,135.2355652,196.8044586,128.6381226,205.2853088,123.4513092,212.3357391,162.284317,209.3478394,138.1641541,215.2991028,129.4915314,223.7050934,122.7290344,225.3791962,117.9063797,228.9406891,2.0
6003,175.6513367,86.58526611,268.2754822,90.98447418,147.1610565,166.9738617,149.4703217,184.3252563,138.2500305,191.254364,161.1570892,190.7121429,144.7852325,185.2065735,134.5969696,191.1253204,126.8342285,202.0509949,123.581543,207.9498291,162.8605499,204.533432,145.9618683,207.3141327,134.3740387,212.4903564,126.9871216,217.8786926,117.9515381,224.1480103,2.0
6004,175.5865479,86.59430695,268.2805481,90.79689789,147.4763947,165.3078613,149.3401184,180.0606689,138.0374908,184.8719635,160.7019501,187.9006348,144.2998352,182.2075043,134.4066772,187.036438,127.4799042,196.1531525,125.3945389,203.7788696,164.6191101,198.9249573,143.483139,203.0888519,134.227066,207.4559326,126.283905,210.7934418,119.7422943,215.9247284,2.0
6005,175.5856476,86.50811005,268.2592468,90.85687256,146.6185608,163.8070679,149.4484406,174.9963379,136.9426727,182.3351288,162.3726654,183.2640076,146.0839539,179.835083,134.8839111,183.0428314,129.9031067,191.8825073,125.3987656,198.949646,165.0166931,194.8824615,147.2842712,194.8309479,135.1369171,201.9208527,129.2870636,207.0157013,120.7765503,210.8605804,2.0
6006,175.7860718,86.63713074,268.2325134,90.77631378,151.1291199,162.4997101,148.0165863,170.3341522,139.2389984,178.7351074,162.8409424,179.2177582,146.650238,173.9933624,136.1308289,177.6089325,131.5218964,186.5171051,126.9697876,193.5072784,165.8302155,190.6015778,163.270813,187.3162842,135.6981049,193.5619202,131.1991119,201.3938904,126.5459976,206.4016418,2.0
6007,175.684845,86.52055359,268.2741089,90.85360718,149.8316345,159.8725891,150.6440277,168.4148102,139.8648834,174.7149353,164.1136169,177.5150452,147.6752625,168.6741028,137.9320221,172.7440033,134.2263489,182.4773865,129.9457397,190.1735229,170.4496002,185.6406708,160.8486023,182.1953583,158.9207916,183.3832245,130.359024,195.9196167,123.1946793,202.0035706,2.0
6008,175.8252106,86.39656067,268.1502075,90.71298981,152.1837616,153.8563232,149.3743896,164.3566284,141.0,167.0610504,163.4597626,175.6775055,149.015564,165.2871399,137.6593781,166.8285065,134.935257,175.4450073,132.9985352,182.6396179,169.4160614,181.7394409,162.3400116,176.8755341,158.0367432,179.3843079,132.0267029,192.2589417,127.9830627,195.043457,2.0
6009,175.7914276,86.35387421,268.1654053,90.7064209,152.3168793,153.1234894,151.8228149,158.5730438,142.6061554,165.2635651,166.1167755,169.2068329,151.863205,161.3778381,140.3834839,164.5342255,136.1253357,171.1868439,133.0265198,178.5534821,171.342514,177.4573364,162.5881348,175.2351227,159.661026,177.4947968,132.8323822,189.6344604,125.0278931,193.3930359,2.0
6010,175.733017,86.40914154,268.0793457,90.61016846,152.5008392,151.931778,150.8350372,156.3625793,143.2206726,165.3167267,165.3777008,165.3262634,150.484024,156.2518768,140.6924591,160.2102203,135.2575226,169.7801971,133.021347,175.9786377,170.4740753,174.5916748,167.2989655,169.7910767,161.4128113,175.8622437,157.6343994,175.0887451,134.8703308,191.9164581,2.0
6011,175.8243408,86.25757599,268.1607361,90.70209503,127.6764832,174.3713684,151.1997528,154.50354,132.4045563,187.4956055,166.9311981,164.9558105,152.5712433,152.920166,143.9340515,156.3114929,136.5737305,165.2072449,133.8156738,172.3900146,172.602005,172.799881,168.4182129,167.0557709,162.6920166,170.206665,164.0286407,175.177597,136.99646,189.4229584,2.0
6012,176.008606,86.27124023,268.1011658,90.722435,127.9174957,172.6501007,153.2713165,152.7566986,140.6977081,176.4924469,165.993103,162.5609283,153.615036,149.9009094,145.0076904,152.1643982,138.2523499,159.5756378,136.8647919,166.3395691,174.2871246,164.2463379,169.481781,161.2834625,164.3590698,166.6500702,165.049408,172.5147247,137.2924805,180.8612518,2.0
6013,176.187851,86.8577652,268.2445984,90.8337326,129.2801666,171.6164246,153.702652,149.0661469,143.7096558,178.7252045,167.3243713,152.082962,156.2813873,144.716156,147.6808014,149.2216034,141.0131683,155.6775818,136.8527222,162.495636,175.4984741,161.2707825,168.8252258,158.3587952,167.5805969,163.3104248,165.6633911,166.1929016,134.5944366,179.4629211,2.0
6014,176.2298584,87.05046082,268.225708,90.82338715,131.1514435,166.5577545,152.5923309,147.8415375,144.837738,178.1472626,167.6411896,150.4682922,154.9553375,140.1239166,148.0605164,145.4121094,140.8807373,153.0383606,139.204895,159.5085449,173.3796539,157.510498,170.091507,155.9767609,168.8699036,161.4688721,166.306839,165.0762787,136.6057129,176.6982117,2.0
6015,176.3161163,86.51945496,268.2649231,90.77701569,131.3154907,165.4300079,151.6281281,146.2161102,146.6952515,161.8969574,167.648941,148.5759735,155.3336945,137.3816376,146.2816467,141.5609894,140.6705475,149.5303192,138.6097565,157.373291,173.4722443,155.5208282,168.8871765,152.5329285,168.9671631,159.6553802,166.2225952,163.9230957,164.0530701,167.5782623,2.0
6016,176.471817,86.60972595,268.1838074,90.78546906,131.5674591,160.1988373,149.5613098,145.6365509,147.1668396,161.6246643,167.4194031,146.7489014,156.0289459,134.0271149,147.4492188,138.4302216,141.2974091,146.2307281,139.9278412,154.5055389,175.2886047,149.2008362,170.5424805,149.7989655,169.870636,153.0677032,168.2521515,161.6920776,165.7715607,164.292923,2.0
6017,176.54216,86.55788422,268.1954956,90.75483704,134.2228241,155.7779541,149.1653137,145.3312988,148.1064453,160.3630371,167.6183929,145.0811462,157.2134705,132.0987549,148.4389954,136.3631287,145.2203674,142.352417,142.3408966,151.9264526,172.8898926,143.8545685,172.8577423,145.4112549,170.4313049,149.9026489,168.7960968,155.83284,165.2594452,159.1163177,2.0
6018,176.5807648,86.49977112,268.2026672,90.73672485,134.6418152,155.8912201,149.8681641,145.4196014,150.1455536,160.0497284,168.1768951,143.9963989,157.9815216,130.4276733,150.987442,135.5527496,146.8327484,140.8592072,144.9849091,149.9763794,173.5167999,142.1486664,173.6977997,143.2369537,171.0686035,147.7862701,168.5472412,150.50383,166.3565826,157.0606995,2.0
6019,176.7052002,86.53825378,268.1550293,90.87080383,135.4641571,155.5018768,149.7987366,145.5071106,151.2824707,160.3393402,168.6142273,143.4673767,158.245224,129.4523468,151.4182281,134.2807159,147.7171783,139.5583496,146.7453308,148.2666626,173.3465881,141.5243073,173.6209106,141.9716949,169.9633484,145.6282806,168.923645,149.9809875,167.2004547,156.0654449,2.0
6020,176.6505432,86.5080719,268.2641602,90.85787964,135.5075378,155.2820435,149.6376343,144.9796753,152.5835419,150.2997589,168.5756836,143.1622772,158.3656006,129.055954,151.6874847,133.7483368,147.7757721,138.923172,147.6777802,147.4386292,173.1963654,141.2556305,173.4169312,141.0533752,169.9330597,144.6000977,168.9256439,149.4619904,167.72789,155.4790344,2.0
6021,176.4610443,86.66598511,268.385437,90.83090973,135.2736511,155.8677368,149.3715668,144.5081024,152.3865662,150.213089,168.7766418,142.7821503,160.8948212,129.5858307,151.3869324,132.8581085,147.596405,138.3447571,147.6569214,147.0791321,173.5286713,140.0774689,173.6590118,139.5912628,169.9979858,143.0988464,169.2605133,148.6642761,168.1929779,154.7597504,2.0
6022,176.6652985,86.80036163,268.4227295,90.83213043,135.8242645,156.0463562,148.7725677,143.6708069,152.7659454,149.5504913,169.0194244,142.0810547,161.2560577,128.4063721,151.4367523,132.0729065,147.8959045,137.7140198,146.5831757,142.2259827,173.4110718,139.6063995,173.8189697,138.325943,170.5122986,142.0458527,170.0100098,148.1060944,169.260025,154.0587311,2.0
6023,176.8052368,86.61177826,268.4674377,90.79261017,135.8430176,155.6371307,148.4275665,143.5705719,152.5029755,149.4394989,169.3294373,142.0036469,161.273407,127.6735764,150.9124756,131.5074158,147.0844269,137.3599091,147.4349213,146.5339661,173.092865,139.1697083,173.2723236,138.320755,169.9724731,141.921814,169.6671753,148.0859375,166.267807,151.0882568,2.0
