bodyparts_coords,SL_x,SL_y,SR_x,SR_y,EL_x,EL_y,W1_x,W1_y,W2_x,W2_y,B1_x,B1_y,B2_x,B2_y,B3_x,B3_y,B4_x,B4_y,B5_x,B5_y,T1_x,T1_y,T2_x,T2_y,T3_x,T3_y,T4_x,T4_y,T5_x,T5_y,Label
430,210.3293457,88.24486542,297.4728699,93.05860138,195.2242889,182.4098969,202.5295715,227.7057343,191.6750641,231.7650146,210.8023376,244.6999512,199.579361,248.7922821,191.4340515,250.6487579,184.869339,252.5467072,180.019928,253.8410339,209.6960449,265.343811,194.9756165,275.6873779,184.0284119,277.1161499,177.7354584,276.1392822,172.703598,273.5729675,1.0
431,210.2710571,88.24132538,297.4985962,93.00895691,195.4287567,182.1624451,202.1609039,227.3004303,191.381073,231.3498535,210.2881775,244.0775146,198.8680267,248.1155853,190.9616699,250.1536255,184.363739,252.1727142,179.6294556,253.6765442,209.140213,265.0682983,194.8507233,275.6056519,183.8292236,277.1516113,177.3150787,276.2966003,172.4732361,273.626709,1.0
432,210.2975159,88.21403503,297.4828186,93.01447296,195.3973999,182.1487579,201.852478,226.5227966,190.9781799,230.7195282,209.943161,243.3776398,198.7247314,248.008255,190.4207611,249.7966309,183.933136,251.963089,179.3210754,253.6302643,208.9153595,264.1791992,194.7159424,275.3494263,183.8047028,277.223114,177.2029266,276.5853577,172.5302429,273.8699341,1.0
433,210.0595703,88.53384399,297.675415,92.78939819,195.2676697,182.0837555,201.3585815,224.8438568,190.7663422,229.404007,209.6208344,241.6926422,198.4491425,246.3713226,190.2700043,248.5265198,184.054657,251.0037689,179.5770111,253.0650177,209.5432434,263.052948,195.0658569,274.2529297,184.4139862,276.7770386,177.6851196,276.467865,173.2365112,273.6339417,1.0
434,210.0731506,88.56923676,297.6548767,92.80303192,195.2558289,181.4972687,201.3842773,223.3667908,190.5344849,227.602356,209.1407623,240.0366058,197.9902191,244.8855743,190.270401,247.1201782,183.9732208,249.984375,179.5962219,252.2407227,209.9552155,261.5864563,194.7861786,273.4666138,184.3318024,276.34552,177.4647369,276.1878967,173.2215881,273.244873,1.0
435,210.1501465,88.52568054,297.7800598,92.84435272,195.2089539,181.1212311,201.0230408,221.06604,190.3526154,225.7092896,208.2133331,237.0484467,197.0588837,242.9555054,189.6141052,245.8471985,183.6645203,249.1248779,179.4604034,251.7750854,210.0089569,258.8253174,194.1668549,272.000885,184.0207977,275.276886,177.7357025,275.9330139,173.4267883,273.1617432,1.0
436,210.1552277,88.49099731,297.7730103,92.84796143,195.2606354,180.5808258,200.915802,218.6310577,190.3670959,223.2352295,208.3532867,234.542099,196.3715515,240.7764282,189.3515778,243.9019165,183.8801117,247.569809,179.59552,250.5766754,210.4631958,256.330658,193.7974701,269.6062927,185.0055695,274.744812,177.9990845,275.5711365,174.2894897,272.6896057,1.0
437,210.1001434,88.45645142,297.9951172,92.75769806,195.249527,180.0552063,200.6548767,217.8820038,190.5599365,221.115036,208.4255219,231.6167603,196.2142639,236.8199768,188.8541412,240.3712769,183.9486084,244.3122253,180.3412628,246.9407349,210.2061462,252.6417542,192.9674377,266.7145081,184.9853516,272.5746155,178.1455383,274.2068787,175.3133392,271.0404053,1.0
438,210.0587158,88.43248749,298.1035461,92.7988739,195.4608459,179.4620361,200.4746704,214.9811859,190.3664246,218.5513153,208.7472382,227.7415161,195.8314362,233.116684,188.8471832,236.8979034,184.3702698,241.3849945,180.4099274,244.0798798,210.0535889,248.0879364,192.3927155,262.8013611,184.3362732,268.9684753,179.4141235,271.1243896,176.6315155,268.6556091,1.0
439,210.2133179,88.3405838,298.0744019,92.76346588,195.5653229,178.8168945,200.2045135,211.794693,190.6740417,217.8356781,207.1499023,222.9038544,195.9957733,229.5003662,187.9690247,233.4301147,184.7440491,237.2384949,180.5577545,241.1185303,209.3869324,244.4501038,192.9007568,257.0568237,185.4235382,265.0775146,180.172226,266.4961853,176.6944275,265.615387,1.0
