bodyparts_coords,SL_x,SL_y,SR_x,SR_y,EL_x,EL_y,W1_x,W1_y,W2_x,W2_y,B1_x,B1_y,B2_x,B2_y,B3_x,B3_y,B4_x,B4_y,B5_x,B5_y,T1_x,T1_y,T2_x,T2_y,T3_x,T3_y,T4_x,T4_y,T5_x,T5_y,Label
2785,191.1517487,87.00016785,278.284668,86.65509033,180.2691193,174.7907715,187.4694672,220.5252991,175.7360077,224.0128784,198.4468231,237.1194916,184.5252533,238.5744476,175.7982788,239.8497772,168.5507355,242.8612671,163.9879303,245.0745087,197.6466064,260.7810364,177.0480347,265.1063843,166.2177429,266.735199,158.2402954,266.6263123,153.1455536,264.7160645,1.0
2786,191.1570129,86.99436188,278.2037354,86.59759521,179.7571411,174.8455505,187.2601776,219.8096161,175.4677429,223.3342133,198.4137878,236.3853912,184.4003296,237.7682037,175.5597534,239.2091064,168.7219391,241.9533386,163.8029633,244.5511627,197.410965,259.8651733,176.620285,264.6620789,165.9344788,266.5255737,158.0629272,266.3950806,153.1822357,264.3309326,1.0
2787,191.9233551,86.61542511,278.2388611,86.62041473,179.626297,174.5241089,187.274765,218.3895111,175.1200409,221.6662903,198.5327454,234.6749878,184.3952179,236.9805298,174.8532562,238.1964874,167.9997864,241.0083771,163.3036804,243.7497406,198.0110168,257.6850281,175.4125061,264.1707458,165.2481842,266.5113525,157.3396759,266.4202576,152.8034058,264.2854004,1.0
2788,191.9625092,86.60270691,278.3869629,86.65841675,179.5474854,174.6195374,187.5471039,217.8142548,175.4459686,221.1902161,198.6882324,233.1890106,184.703537,236.125473,175.1961212,237.0801239,168.3542786,239.302536,163.4575348,242.1566772,197.7339783,256.0639954,178.2260742,263.0710449,166.1409302,266.34552,157.8316345,266.5233459,153.0502167,264.1332092,1.0
2789,191.9285736,86.62485504,278.2269287,86.62628937,179.4620209,174.4238586,187.2512207,217.4095612,175.0935822,219.3340912,197.827713,231.633667,184.8184052,233.3262939,175.1747894,235.0021362,168.1170807,238.6190033,163.3303986,241.0808258,198.1744843,252.5372162,179.2125549,261.1011047,166.5825043,265.4649353,158.4149933,266.1992493,153.7732849,263.7212524,1.0
2790,191.9447021,86.6207428,278.3947754,86.71163177,179.0831146,173.7525787,187.0783386,215.8079376,174.8869171,217.6988525,197.8135071,229.4418945,183.7819672,230.8235016,175.509491,232.8477478,168.3395233,236.4085083,163.711853,239.2719269,198.5353546,250.1869812,179.2940369,258.7864685,168.2678223,263.3983765,159.3199768,264.9990845,154.1569672,262.0135193,1.0
2791,191.9191589,86.60652161,278.3522034,86.47956085,178.9815216,173.6255188,186.4021759,214.0572052,174.7634583,218.3696442,197.2573547,226.2764893,184.7242889,227.6375427,175.3491211,230.1331482,168.6641388,233.8987427,164.0843811,237.1727905,199.2656555,247.0153046,178.6641998,255.3672028,168.1033173,259.1589661,159.9488983,261.0376892,154.8095398,259.105896,1.0
2792,191.8897095,86.56233215,278.4093628,86.46727753,178.6244049,173.0323334,185.9490967,212.1060638,174.4257507,216.2757721,197.7548676,223.5663757,183.5166626,224.3937225,175.5701294,227.4219055,169.0213928,231.4266357,164.4279633,234.8172302,200.882782,242.8883972,178.2337189,252.3210754,168.5023499,256.0864258,160.8317413,257.6633606,155.9757843,255.973587,1.0
2793,191.9521637,86.58184814,278.4482117,86.43383789,178.1174164,172.2447815,185.606842,209.3564453,174.7372284,213.208252,197.8532562,221.2522278,183.5743561,221.2842865,175.9116669,223.6093445,169.3325348,228.115387,164.6318207,230.783493,200.5377655,240.5401917,177.7376862,248.0331573,168.7872925,252.2671509,161.6735687,254.4369965,157.0658417,253.6106873,1.0
2794,190.9463196,86.70372772,278.4627686,86.48919678,177.8270721,171.2201996,185.5022888,207.4355164,175.2107239,210.7692871,198.9316406,218.1996002,184.9300232,219.438324,176.0287781,221.029129,169.6950378,225.1654816,165.391861,228.067627,201.5529938,236.133255,179.2505646,243.2249298,169.6539154,247.8023071,162.278656,249.9750214,157.3602295,249.8684692,1.0
