bodyparts_coords,SL_x,SL_y,SR_x,SR_y,EL_x,EL_y,W1_x,W1_y,W2_x,W2_y,B1_x,B1_y,B2_x,B2_y,B3_x,B3_y,B4_x,B4_y,B5_x,B5_y,T1_x,T1_y,T2_x,T2_y,T3_x,T3_y,T4_x,T4_y,T5_x,T5_y,Label
2820,191.8276062,105.6942673,269.5975037,104.1387711,187.4481964,190.5338898,212.7287445,223.2013397,200.7328796,229.711853,233.2196045,241.8812714,224.223465,245.3543549,214.8334808,246.2494354,205.6806641,248.4468842,199.3927002,249.9718933,244.0579529,257.8574524,234.9037323,272.2782593,216.5566864,273.4962158,202.2977142,275.1158752,193.4050751,273.6101379,2.0
2821,191.7317047,105.3965149,269.5059204,104.1891327,187.5385437,190.6450195,212.7119751,223.0746002,200.8896484,229.5760193,232.8921814,241.331543,223.871582,244.9607239,214.7090912,246.0307922,205.7120361,248.1832733,199.5757904,249.7047577,243.7086639,256.9223022,233.8504639,271.4125671,215.999939,272.9041138,202.0196533,274.5293274,192.9278564,273.2786255,2.0
2822,191.7775879,105.297081,269.5006104,104.192276,187.5500488,190.6278534,212.7705994,223.0565796,200.9210663,229.5067139,233.041687,241.3631439,223.9499969,245.0249786,214.9477081,246.1733093,205.8811493,248.2671967,199.6469574,249.70047,243.7026672,256.8953857,233.6808014,271.2644653,216.0129547,272.6586304,202.1616669,274.423584,192.8605194,273.2403564,2.0
2823,191.8302612,105.335907,269.4034119,104.1251602,187.5225067,190.5858917,212.7669067,222.9356232,200.8987427,229.4236145,232.9818115,241.0148773,223.8056946,244.5837097,214.8015289,245.7200623,206.2057343,248.4975281,199.6596069,249.5481262,243.2368317,256.6961975,232.9848022,270.5032959,215.1628571,272.3358765,202.4724426,274.1636658,193.1365356,273.0413513,2.0
2824,191.8435974,105.3429718,269.4552307,104.1856995,187.4186859,190.6138458,212.6083679,222.5609436,200.8814392,229.2050018,232.4217682,240.3597412,223.6694336,244.5050659,214.1898499,245.3134155,205.8903198,248.2966919,199.6216888,249.3730011,242.6959839,255.6759644,232.1132355,269.4807434,213.3239746,271.6849365,201.6554108,274.006073,192.970993,272.6615906,2.0
2825,191.1902924,104.9375916,269.4360352,104.1537552,187.4250336,190.5700226,212.470932,222.2241669,200.6803131,228.9808502,231.8897858,239.4324493,223.2762756,243.6663513,213.5923004,244.5632477,205.4660187,247.9500122,199.4316101,249.3801575,242.306015,255.4168854,230.082901,267.7680664,211.2250671,271.2478943,200.6916962,273.7758789,193.0172119,272.2957458,2.0
2826,191.9253082,105.3058167,269.4744568,104.189064,187.2863464,190.6640015,212.1589661,221.8524933,200.5037994,228.6440887,231.6486053,238.6877747,222.7319336,242.9772949,213.0838623,244.0077209,205.1083374,247.6162567,199.3795624,249.0830231,241.9408569,255.0505219,227.6035004,266.206665,209.4958649,270.7460938,199.6768341,273.2637024,192.9460907,271.7147217,2.0
2827,191.3034821,104.9574051,269.4962463,104.1681595,187.1982727,190.4923706,211.814682,221.3608856,200.1268005,228.2865295,232.0374298,237.8357086,222.3095093,241.9670868,212.6453247,242.933197,204.7644501,246.8227234,199.2621002,248.5318146,242.3596649,253.899292,224.0170288,264.927002,207.5760651,269.411499,198.7797089,272.3136597,192.5971222,271.2146606,2.0
2828,191.2346344,104.9772491,269.6222229,104.1112137,187.1009521,190.4740295,211.3025055,220.7924805,199.7427979,228.068161,231.3516541,236.2025299,221.4048004,240.4871826,211.7742462,241.9060669,204.4621735,245.9163208,199.2162476,247.9435883,241.8257599,251.5305939,222.5978699,262.9442749,207.8344574,268.6410522,198.4856262,272.0180054,192.4470367,270.3195801,2.0
2829,191.1976471,104.9565201,269.6257935,104.049408,187.0755463,190.4386749,210.9662323,220.1270599,199.5030365,227.602829,230.4745636,235.1967163,220.3041992,239.8150635,211.1878357,241.5343475,204.180481,245.3767242,198.838089,247.791153,241.8410034,249.910614,221.0211792,260.5989075,205.4944458,266.2680969,197.5805817,270.5425415,192.0481262,269.0050354,2.0
2830,191.2528381,104.9249954,269.6361694,103.9328308,187.0259247,190.3392029,210.0787354,218.9586487,198.8585663,226.9064636,229.5878448,233.7587128,218.7419434,237.2818451,210.9703827,239.7441254,204.226181,243.7106628,198.6161957,245.7675934,240.1727905,247.6631012,221.1834869,257.3239441,205.4620514,263.5654907,196.8380127,267.6098022,191.3379059,267.1228027,2.0
2831,191.2588196,104.9230194,269.6621704,103.9350281,187.0417023,190.2749634,210.0351868,217.8729401,198.9101257,225.9146881,229.1204529,232.5024872,218.6580505,235.0979919,210.8049469,238.9595795,204.2915192,241.7383575,198.557251,244.2053375,240.3239441,246.1758881,219.9624481,254.180603,205.3615265,260.9415894,197.0411377,264.6088257,191.3549194,264.4873047,2.0
